#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0052479	3L	895313	871899
FBgn0287478	2R	9480076	9446046
FBgn0021856	2L	21262411	21261168
FBgn0039886	3R	31990909	31978121
FBgn0037250	3R	4436175	4433965
FBgn0002778	3L	14991667	14985100
FBgn0033183	2R	7496466	7493806
FBgn0034049	2R	15931935	15923040
FBgn0029067	X	21324009	21319791
FBgn0264294	2R	7535936	7533506
FBgn0000299	2L	5037279	5029609
FBgn0001989	2L	15751078	15749319
FBgn0037021	3L	20786197	20780350
FBgn0265525	2R	16583369	16581996
FBgn0262125	3R	5652629	5649065
FBgn0027596	2R	14928425	14901475
FBgn0030352	X	11893745	11891732
FBgn0000709	X	21345088	21339741
FBgn0034420	2R	19178223	19164143
FBgn0045761	3R	25329316	25323156
FBgn0261570	X	17752007	17710144
FBgn0011674	2R	20836028	20821262
FBgn0033570	2R	10897885	10897144
FBgn0261794	2R	23925066	23907654
FBgn0015024	X	12657834	12653626
FBgn0023095	3L	13279642	13228692
FBgn0034277	2R	17767070	17764574
FBgn0037581	3R	8349296	8347579
FBgn0083005	2R	22607220	22607085
FBgn0010747	3L	5154777	5152678
FBgn0035090	2R	24975341	24973431
FBgn0264504	3R	23694688	23694006
FBgn0051064	3R	27239085	27229505
FBgn0029664	X	3484555	3482965
FBgn0050410	2R	23356441	23355183
FBgn0014396	2L	3508119	3493986
FBgn0005616	2L	3466112	3462218
FBgn0003082	2R	7827319	7825289
FBgn0038681	3R	19137136	19135158
FBgn0040319	X	8116147	8102181
FBgn0036505	3L	15524137	15521711
FBgn0040234	X	9324458	9319359
FBgn0038551	3R	17809222	17807407
FBgn0040056	3L	23749058	23737960
FBgn0063649	3R	16171766	16154982
FBgn0001230	3R	24057310	24055080
FBgn0028687	2R	7653954	7652440
FBgn0032811	2L	19580351	19579093
FBgn0037515	3R	7763947	7759786
FBgn0286818	3L	15142840	15137738
FBgn0003423	X	21385159	21374002
FBgn0019830	2L	2770069	2768590
FBgn0031876	2L	6960328	6959099
FBgn0038924	3R	22025506	22024259
FBgn0023519	X	1891482	1890256
FBgn0025628	X	2073483	2066435
FBgn0037345	3R	5589703	5588873
FBgn0263607	3L	16236999	16234140
FBgn0003396	2R	11217394	11159086
FBgn0034744	2R	22609419	22608310
FBgn0027108	X	7004151	6998672
FBgn0050100	2R	16292269	16291453
FBgn0288229	2L	130791	122624
FBgn0046685	3R	24630075	24627066
FBgn0015282	3R	23931558	23929873
FBgn0034061	2R	16007667	16006893
FBgn0032213	2L	10306594	10304069
FBgn0086904	2R	12760999	12759693
FBgn0035839	3L	8124531	8123612
FBgn0267791	2R	20606854	20587551
FBgn0266322	2L	73836	71039
FBgn0083940	X	10148876	10086527
FBgn0262081	3R	11650706	11633278
FBgn0026415	X	9930948	9927973
FBgn0033087	2R	6673372	6670154
FBgn0263395	2R	19227193	19178738
FBgn0034839	2R	23271059	23270477
FBgn0039929	4	1031757	1029711
FBgn0043796	X	6301285	6299054
FBgn0022029	2R	17425679	17420407
FBgn0032799	2L	19526368	19525434
FBgn0263029	2R	17564351	17563606
FBgn0036990	3L	20436209	20435110
FBgn0037792	3R	10144184	10140103
FBgn0031908	2L	7408600	7405227
FBgn0036646	3L	16602723	16600448
FBgn0053493	3L	10693167	10692530
FBgn0027565	3L	20384109	20382405
FBgn0035334	3L	2372876	2372199
FBgn0053170	3L	22867535	22864600
FBgn0259933	3L	3322489	3319555
FBgn0037340	3R	5564815	5563977
FBgn0051223	3R	20832455	20831127
FBgn0004045	X	10055498	10053811
FBgn0001120	3L	14803360	14802380
FBgn0010926	3R	17539963	17535533
FBgn0030189	X	10328946	10326464
FBgn0037082	3L	21441363	21438628
FBgn0035213	3L	1342403	1339460
FBgn0016038	X	623051	621530
FBgn0037634	3R	8807581	8806322
FBgn0032922	2L	21158611	21157433
FBgn0262975	3R	23226711	23185580
FBgn0005655	2R	20262883	20261754
FBgn0015520	3R	16643112	16640205
FBgn0034576	2R	21026086	21025078
FBgn0041188	3R	15417277	15408423
FBgn0034617	2R	21312354	21310368
FBgn0026417	3R	4812096	4808336
FBgn0035916	3L	8623901	8622039
FBgn0038469	3R	17036045	17033588
FBgn0041709	3L	2272769	2269881
FBgn0052484	3L	3050159	3047087
FBgn0002716	2R	19459523	19456170
FBgn0015316	2L	8999816	8998537
FBgn0046247	3R	27277418	27274794
FBgn0086355	3R	30134599	30132981
FBgn0261881	2L	15007431	15006583
FBgn0027587	3L	211457	207184
FBgn0030963	X	18832123	18830591
FBgn0033737	2R	12431099	12428449
FBgn0036118	3L	11062215	11061571
FBgn0033062	2R	6085625	6080828
FBgn0086347	2L	10506779	10491814
FBgn0032805	2L	19546959	19545376
FBgn0286037	3L	22270220	22269932
FBgn0030629	X	15342117	15340373
FBgn0086605	3R	4402027	4398381
FBgn0034501	2R	20316917	20308777
FBgn0260026	3L	3186549	3184404
FBgn0260388	3L	16496236	16491838
FBgn0037315	3R	5368306	5358873
FBgn0001301	2L	18138083	18129884
FBgn0044826	3R	16453821	16445007
FBgn0262993	3R	9339992	9338223
FBgn0031114	X	20426402	20424069
FBgn0035532	3L	4322259	4321105
FBgn0035888	3L	8402295	8396000
FBgn0250746	3R	5358364	5357012
FBgn0039348	3R	25624662	25611013
FBgn0262598	2L	8319908	8316889
FBgn0030745	X	16388702	16385278
FBgn0263750	3R	9359189	9355495
FBgn0086445	2L	19129326	19127260
FBgn0033212	2R	7698902	7676540
FBgn0022224	2R	6810530	6810011
FBgn0035122	3L	265932	264779
FBgn0261444	X	1236684	1215289
FBgn0031871	2L	6945289	6943178
FBgn0039260	3R	25033465	25029429
FBgn0030593	X	14905549	14901844
FBgn0029873	X	6526342	6524464
FBgn0037288	3R	4955252	4953506
FBgn0038872	3R	21229512	21223704
FBgn0017418	X	18137784	18130392
FBgn0086690	3L	15094724	15066081
FBgn0010051	3R	5539411	5517117
FBgn0260991	2R	7281795	7278467
FBgn0024993	X	2701033	2698701
FBgn0031764	2L	6024539	6022951
FBgn0036299	3L	12533724	12530436
FBgn0034054	2R	15956636	15955040
FBgn0011746	2R	9077554	9062295
FBgn0030734	X	16297718	16293853
FBgn0030431	X	12903516	12901353
FBgn0031975	2L	8026898	8011405
FBgn0031036	X	19601851	19599803
FBgn0267967	X	17632047	17629791
FBgn0031434	2L	2576997	2575280
FBgn0037203	3L	22893821	22881045
FBgn0052698	X	9855449	9783223
FBgn0016031	3L	5355923	5343619
FBgn0034791	2R	22882690	22881322
FBgn0036180	3L	11609465	11605436
FBgn0265297	2R	18147191	18140078
FBgn0267472	3L	7356598	7355717
FBgn0033798	2R	13163948	13163363
FBgn0262937	3L	1298497	1295913
FBgn0264385	X	6997799	6995882
FBgn0035473	3L	3909931	3907852
FBgn0051549	3R	5633321	5632192
FBgn0085423	2L	3373372	3358640
FBgn0023395	3L	19450238	19447173
FBgn0250754	3R	16469663	16458280
FBgn0029783	X	5665940	5664628
FBgn0030687	X	15769514	15762956
FBgn0034066	2R	16017154	16016042
FBgn0001179	3L	10633969	10631079
FBgn0036746	3L	17669234	17659818
FBgn0028525	2L	16305940	16303264
FBgn0262026	2R	16199378	16197042
FBgn0031384	2L	2030788	2009859
FBgn0035689	3L	6178941	6174248
FBgn0053056	3L	21203232	21198261
FBgn0031608	2L	4461746	4459729
FBgn0083001	X	17144574	17144435
FBgn0014133	X	11694740	11678970
FBgn0032430	2L	12430021	12428028
FBgn0033784	2R	12936535	12934234
FBgn0035498	3L	4107116	4103564
FBgn0030630	X	15344625	15342857
FBgn0266464	3R	13837991	13833497
FBgn0053995	2L	5048365	5043270
FBgn0083969	3R	29875159	29869365
FBgn0026380	3R	9006226	9005313
FBgn0027287	X	15511223	15486922
FBgn0036239	3L	12002915	11998398
FBgn0029686	X	3940582	3936517
FBgn0033725	2R	12390057	12386666
FBgn0262102	2R	18688641	18687372
FBgn0267821	2L	10393228	10388105
FBgn0003275	3R	5372397	5371795
FBgn0037603	3R	8653847	8652821
FBgn0262620	2L	21658249	21657625
FBgn0031992	2L	8162452	8161796
FBgn0039829	3R	31215942	31214776
FBgn0034126	2R	16433183	16432244
FBgn0031777	2L	6070686	6069790
FBgn0035603	3L	5368008	5367341
FBgn0014465	X	8476071	8473837
FBgn0035978	3L	9358935	9350867
FBgn0020767	2R	14769423	14759646
FBgn0038475	3R	17079945	17073942
FBgn0031078	X	19859379	19852214
FBgn0037728	3R	9679658	9677927
FBgn0030478	X	13380160	13370606
FBgn0037538	3R	8011018	8009400
FBgn0062928	3L	19488439	19486745
FBgn0263564	2L	2737661	2737568
FBgn0032929	2L	21182812	21179933
FBgn0030480	X	13385893	13385210
FBgn0036111	3L	10899123	10894776
FBgn0259112	2R	14771295	14769599
FBgn0020930	2R	12759724	12757546
FBgn0030554	X	14240152	14237988
FBgn0030719	X	15991974	15987008
FBgn0028507	2L	15766267	15764220
FBgn0040212	3R	25490936	25485618
FBgn0032597	2L	16733624	16732550
FBgn0039156	3R	24154896	24152347
FBgn0085249	2R	10043507	10041065
FBgn0039544	3R	27710857	27707100
FBgn0052250	3L	4321109	4318755
FBgn0039765	3R	30424556	30423974
FBgn0038869	3R	21218791	21217268
FBgn0039139	3R	24034257	24032157
FBgn0262734	X	16454972	16448665
FBgn0037405	3R	6170309	6167483
FBgn0264678	X	12730953	12717624
FBgn0029766	X	5432526	5429571
FBgn0004598	X	16381782	16373086
FBgn0036581	3L	16232777	16232084
FBgn0038763	3R	20021338	20018269
FBgn0265457	X	7405797	7166451
FBgn0083986	3R	24814930	24814262
FBgn0051015	3R	30648551	30646106
FBgn0004367	X	16399850	16391698
FBgn0031455	2L	2759677	2758427
FBgn0035025	2R	24568082	24565554
FBgn0267384	X	16595867	16593677
FBgn0030945	X	18653091	18650718
FBgn0266172	3R	21365488	21362968
FBgn0038088	3R	12859246	12855544
FBgn0262737	3L	21932702	21844788
FBgn0262484	3L	3484653	3483832
FBgn0264494	2L	1750612	1732524
FBgn0029644	X	2942329	2941408
FBgn0025836	X	140340	127449
FBgn0260987	3L	27157999	27136525
FBgn0035791	3L	7498831	7497211
FBgn0038890	3R	21528598	21520928
FBgn0035268	3L	1759208	1756159
FBgn0267441	2L	4186093	4185268
FBgn0023129	3L	9424781	9423253
FBgn0285962	2R	9875072	9864510
FBgn0037633	3R	8805802	8803471
FBgn0037552	3R	8219734	8217957
FBgn0033375	2R	9098525	9096931
FBgn0285952	2R	24059483	24057798
FBgn0041581	2R	14750165	14749223
FBgn0031266	2L	572907	568340
FBgn0030991	X	19182024	19180173
FBgn0033656	2R	11844240	11842103
FBgn0033185	2R	7516390	7513846
FBgn0014092	2L	16328131	16327069
FBgn0010516	2R	11690863	11688569
FBgn0027493	3R	20830580	20824667
FBgn0010278	2R	23809004	23806361
FBgn0033349	2R	8925346	8922785
FBgn0033879	2R	13854331	13852947
FBgn0037647	3R	8984315	8982732
FBgn0010314	2L	9331981	9330763
FBgn0031050	X	19646176	19644531
FBgn0031895	2L	7194588	7190431
FBgn0035298	3L	1966805	1963143
FBgn0036765	3L	17883653	17879096
FBgn0013987	X	5764203	5759908
FBgn0263038	2L	14180686	14163508
FBgn0266219	2L	6874378	6872714
FBgn0032812	2L	19582474	19580612
FBgn0036188	3L	11650499	11648756
FBgn0020305	2L	869857	868673
FBgn0036155	3L	11364885	11361986
FBgn0028685	X	6291245	6289470
FBgn0283438	3R	13030659	13026283
FBgn0028490	2L	11528205	11523021
FBgn0004087	3R	16481878	16481167
FBgn0058263	2R	2565385	2494742
FBgn0259174	3L	17546660	17530081
FBgn0029838	X	6077786	6076072
FBgn0052536	X	19276898	19275004
FBgn0030946	X	18657286	18653392
FBgn0015288	X	765130	762560
FBgn0259238	2R	11297520	11294536
FBgn0266096	X	5063868	4956646
FBgn0026713	X	14224732	14201362
FBgn0038870	3R	21222843	21219077
FBgn0261673	2R	12670219	12659497
FBgn0000629	3L	10638130	10634575
FBgn0286932	2R	23733183	23713900
FBgn0260768	2R	22663241	22661934
FBgn0030794	X	16805754	16803650
FBgn0261989	2R	13572759	13570595
FBgn0036005	3L	9487790	9486448
FBgn0036306	3L	12754774	12753239
FBgn0038453	3R	16645171	16643605
FBgn0011817	3L	8054147	7979046
FBgn0010109	2R	8232330	8228971
FBgn0029507	2R	7011739	7009498
FBgn0038143	3R	13379775	13373104
FBgn0010825	3L	8472669	8449922
FBgn0086134	3R	12432556	12431321
FBgn0036732	3L	17511693	17487118
FBgn0028743	2R	17800677	17792870
FBgn0035449	3L	3471309	3468023
FBgn0036354	3L	13390006	13388299
FBgn0030671	X	15705806	15704125
FBgn0032446	2L	12694988	12693872
FBgn0033273	2R	8170089	8167948
FBgn0013810	2L	17525515	17501401
FBgn0033015	2R	5295965	5259004
FBgn0033241	2R	7960015	7958207
FBgn0003360	X	10786958	10780893
FBgn0031571	2L	3802726	3787167
FBgn0032819	2L	19760986	19758879
FBgn0020620	2R	13990707	13984815
FBgn0035692	3L	6193179	6192124
FBgn0263987	X	5420867	5412386
FBgn0036896	3L	19635783	19624406
FBgn0003137	3R	28540324	28520665
FBgn0261284	X	6987188	6986486
FBgn0037027	3L	20813332	20809669
FBgn0053172	X	15772985	15769664
FBgn0034534	2R	20641668	20640976
FBgn0262680	3L	71396	70851
FBgn0003139	X	6372915	6371065
FBgn0004876	3R	19094270	19044882
FBgn0034709	2R	22202671	22189817
FBgn0031738	2L	5800253	5767002
FBgn0035772	3L	7369260	7364584
FBgn0036622	3L	16381570	16378974
FBgn0037549	3R	8125273	8122725
FBgn0004050	X	2450550	2447769
FBgn0015544	2R	24161503	24159384
FBgn0030724	X	16073568	16070365
FBgn0283652	2L	252373	251039
FBgn0004381	3L	11798875	11795614
FBgn0023516	X	1869061	1866832
FBgn0030318	X	11606288	11599838
FBgn0031322	2L	1196807	1185757
FBgn0031752	2L	5955235	5949450
FBgn0030096	X	9162090	9160124
FBgn0036340	3L	13040976	13036821
FBgn0039958	2L	23174484	23161122
FBgn0034646	2R	21660007	21658770
FBgn0036734	3L	17524740	17514298
FBgn0002733	3R	26006023	26005046
FBgn0002577	X	11769508	11754273
FBgn0034876	2R	23548151	23544823
FBgn0033715	2R	12336205	12335316
FBgn0050349	2R	8910885	8907518
FBgn0042201	3L	16318690	16318024
FBgn0051800	2L	19034576	19033657
FBgn0260770	2R	24159312	24157668
FBgn0039664	3R	29491383	29489468
FBgn0052311	3L	2151700	2117466
FBgn0027529	2R	20325973	20319180
FBgn0034360	2R	18614255	18613090
FBgn0035960	3L	9074467	9073105
FBgn0033184	2R	7510357	7508527
FBgn0050042	2R	12379396	12378440
FBgn0259705	3R	19162300	19161259
FBgn0034761	2R	22664474	22663692
FBgn0027535	2R	19133706	19129589
FBgn0038388	3R	15963867	15962167
FBgn0029882	X	6654248	6653113
FBgn0001092	X	15869661	15868145
FBgn0029728	X	4804862	4797231
FBgn0041186	3R	29153266	29152074
FBgn0028526	2L	14109447	14108057
FBgn0039732	3R	29997676	29996961
FBgn0038608	3R	18366162	18364244
FBgn0036702	3L	17242128	17238613
FBgn0042138	3L	11630749	11628037
FBgn0029685	X	3936469	3932000
FBgn0032751	2L	19069673	19064929
FBgn0034925	2R	23898246	23896896
FBgn0038470	3R	17040203	17036394
FBgn0039402	3R	26054128	26052821
FBgn0035471	3L	3905035	3903492
FBgn0040732	2R	19501418	19500295
FBgn0011211	2R	22802180	22799099
FBgn0037144	3L	21958041	21955110
FBgn0031834	2L	6566181	6564112
FBgn0034804	2R	22941169	22938987
FBgn0026239	3R	19022436	18984025
FBgn0027091	2R	16145906	16143147
FBgn0033998	2R	15213634	15206527
FBgn0000579	2L	1729636	1724768
FBgn0031070	X	19764874	19759173
FBgn0026401	2R	4729017	4691672
FBgn0086066	3L	829992	829922
FBgn0027784	3R	19031271	19029968
FBgn0032244	2L	10420612	10419190
FBgn0267057	X	19746487	19745936
FBgn0283535	3R	5595356	5591763
FBgn0039145	3R	24055092	24054391
FBgn0011584	2L	10013170	10009381
FBgn0021895	2R	23851480	23847161
FBgn0024958	3R	22724587	22721320
FBgn0259682	2R	18761082	18757074
FBgn0038221	3R	14304458	14302428
FBgn0032358	2L	11281920	11280298
FBgn0010803	3R	9266904	9265027
FBgn0000524	X	6538575	6533999
FBgn0034626	2R	21384391	21383227
FBgn0027503	3R	8990649	8984718
FBgn0034215	2R	17429315	17427795
FBgn0040297	2L	21134255	21104568
FBgn0267754	3R	27245701	27245333
FBgn0031893	2L	7185529	7182234
FBgn0038183	3R	13782082	13780964
FBgn0263474	2L	21177176	21177040
FBgn0011280	X	20420979	20419613
FBgn0040290	3L	8175978	8170640
FBgn0033021	2R	5363104	5360331
FBgn0052850	4	331387	314923
FBgn0283451	X	1664869	1575132
FBgn0002174	2R	23709026	23706913
FBgn0037073	3L	21338232	21335215
FBgn0053558	2R	6971637	6924687
FBgn0020389	3L	19860925	19845293
FBgn0036428	3L	14550975	14540937
FBgn0261373	2R	24669330	24668411
FBgn0036141	3L	11169625	11166620
FBgn0267964	2L	19731561	19606569
FBgn0032247	2L	10429988	10428829
FBgn0036824	3L	18898293	18893120
FBgn0039044	3R	23054082	23049657
FBgn0262976	X	8411658	8408008
FBgn0037108	3L	21628571	21625806
FBgn0000063	3R	17673828	17671271
FBgn0020618	2L	7827315	7825347
FBgn0032694	2L	18661776	18617256
FBgn0037835	3R	10793643	10792904
FBgn0264491	3R	22079321	22042191
FBgn0034519	2R	20552090	20550334
FBgn0262902	2R	24795772	24793807
FBgn0024921	3L	6200385	6193480
FBgn0034903	2R	23798395	23753477
FBgn0037011	3L	20527910	20526576
FBgn0043884	3R	24250248	24230562
FBgn0266848	X	22455422	22451445
FBgn0026634	3R	15361657	15358481
FBgn0031824	2L	6494532	6492974
FBgn0035539	3L	4403181	4384442
FBgn0037936	3R	11690051	11688381
FBgn0005533	3L	9429821	9428795
FBgn0030959	X	18788210	18786142
FBgn0040763	2R	11294586	11293776
FBgn0266581	3R	22038925	22034298
FBgn0051683	2L	20449964	20447734
FBgn0027864	X	8691811	8690327
FBgn0031267	2L	574264	573033
FBgn0034304	2R	18151410	18148096
FBgn0028953	2R	17465795	17457663
FBgn0264822	4	962692	959675
FBgn0260450	X	16328523	16325763
FBgn0264672	2L	2383073	2381097
FBgn0031040	X	19616825	19616196
FBgn0052512	X	21067540	21062277
FBgn0037252	3R	4441328	4437387
FBgn0053116	2L	19537363	19533479
FBgn0263979	3R	15227564	15225576
FBgn0033906	2R	14172998	14170462
FBgn0031001	X	19235910	19220622
FBgn0037678	3R	9331885	9330885
FBgn0285948	2L	4458364	4457186
FBgn0040283	3R	24062815	24058287
FBgn0033528	2R	10480111	10479011
FBgn0032153	2L	9891336	9890885
FBgn0034817	2R	23079038	23076688
FBgn0004650	X	1329438	1322513
FBgn0038424	3R	16434740	16432998
FBgn0260862	3L	692919	691486
FBgn0030502	X	13616586	13613193
FBgn0259202	2R	18661548	18658418
FBgn0264832	3R	15320691	15320378
FBgn0022343	2R	24939769	24938181
FBgn0036922	3L	19979812	19978713
FBgn0024352	2L	297449	295122
FBgn0043002	2L	8437996	8437405
FBgn0024293	2R	7153642	7151662
FBgn0038118	3R	13163876	13088651
FBgn0083049	3R	30207458	30207322
FBgn0086057	3R	11224400	11224308
FBgn0015040	2R	24632923	24631063
FBgn0035427	3L	3268184	3257878
FBgn0051388	3R	11240114	11237815
FBgn0000043	2R	6015689	6013910
FBgn0030693	X	15796028	15793721
FBgn0037313	3R	5356748	5355092
FBgn0031940	2L	7744839	7743682
FBgn0040850	X	10839895	10839230
FBgn0031313	2L	1163886	1160290
FBgn0037539	3R	8013201	8010907
FBgn0038235	3R	14513637	14512639
FBgn0000173	X	13999805	13996345
FBgn0261837	3R	21362131	21360176
FBgn0026079	X	4113734	4111156
FBgn0063670	3L	27083906	27082091
FBgn0027348	2L	14019328	14013004
FBgn0030481	X	13389332	13387563
FBgn0051184	3R	23997017	23996262
FBgn0037687	3R	9402618	9401495
FBgn0085474	2R	22648478	22647892
FBgn0029924	X	6972265	6969918
FBgn0030121	X	9272960	9270434
FBgn0263048	3R	22386548	22382035
FBgn0024277	3L	1034875	995982
FBgn0039507	3R	27282661	27277249
FBgn0260648	2L	1729762	1728732
FBgn0027083	3R	14259991	14249043
FBgn0023213	4	930715	915297
FBgn0002563	2L	901316	898500
FBgn0030365	X	12022746	12021068
FBgn0027515	2L	7825350	7821151
FBgn0038947	3R	22360711	22356685
FBgn0039172	3R	24230035	24228342
FBgn0035617	3L	5590390	5583669
FBgn0039588	3R	28544817	28542274
FBgn0083123	2R	14624498	14621601
FBgn0262524	3L	12525150	12523987
FBgn0030838	X	17305475	17282496
FBgn0266268	3R	31812296	31810460
FBgn0028424	2R	16291333	16289320
FBgn0028926	2L	15008538	15007813
FBgn0024330	3R	9768984	9766031
FBgn0004858	2L	14409549	14390628
FBgn0025700	2L	9918330	9917221
FBgn0030466	X	13294433	13288051
FBgn0016053	2R	22332813	22330200
FBgn0260467	3R	22364580	22362620
FBgn0026371	3L	21515887	21512141
FBgn0284251	2L	21102429	21094966
FBgn0004655	X	2158983	2149936
FBgn0032346	2L	11123567	11122574
FBgn0036691	3L	17036865	17035668
FBgn0027329	X	15748971	15746648
FBgn0264707	3L	305292	277437
FBgn0266619	4	461413	459768
FBgn0002354	3R	13031598	13030913
FBgn0014029	3R	20588356	20586129
FBgn0039849	3R	31463037	31459822
FBgn0062978	2L	16716195	16704286
FBgn0263575	2L	4830039	4829980
FBgn0035420	3L	3218920	3210992
FBgn0033340	2R	8900617	8900241
FBgn0034849	2R	23357565	23356372
FBgn0015553	2L	18682075	18679631
FBgn0259168	X	17887222	17862697
FBgn0261111	3L	7240245	7238542
FBgn0262872	2L	7056010	7037823
FBgn0266117	3L	14560953	14560000
FBgn0037753	3R	9783054	9780064
FBgn0016126	4	453947	445504
FBgn0036262	3L	12187860	12184984
FBgn0030347	X	11875346	11873319
FBgn0267767	3R	25138001	25137701
FBgn0029903	X	6813830	6803684
FBgn0261065	3R	18663552	18661121
FBgn0010894	3L	5561598	5559470
FBgn0030460	X	13194551	13193094
FBgn0022338	3R	18982749	18980995
FBgn0265987	X	10745250	10744508
FBgn0030834	X	17249502	17248372
FBgn0021847	2R	6214122	6209782
FBgn0032006	2L	8239878	8220980
FBgn0033268	2R	8135315	8134170
FBgn0264712	3R	5399510	5393922
FBgn0014464	X	8473087	8470888
FBgn0086657	2L	20678979	20676045
FBgn0032870	2L	20647381	20645822
FBgn0035482	3L	4006626	4003474
FBgn0036580	3L	16232038	16231081
FBgn0259736	3R	22133367	22120061
FBgn0260634	3R	23819237	23808285
FBgn0267605	3L	20838700	20838313
FBgn0051869	2L	10801109	10772038
FBgn0036771	3L	17909683	17908143
FBgn0266053	3R	17048421	17043564
FBgn0015477	2R	9177261	9167763
FBgn0036804	3L	18681836	18681037
FBgn0010341	X	19699938	19697091
FBgn0004587	3R	13666891	13661311
FBgn0030786	X	16785092	16783933
FBgn0250874	X	2732190	2730077
FBgn0039938	4	834393	800436
FBgn0029979	X	7931382	7922158
FBgn0030039	X	8442348	8441247
FBgn0085337	3R	13090081	13089242
FBgn0004636	3L	1862239	1859115
FBgn0266699	3R	30783645	30781178
FBgn0028436	3R	5857914	5856585
FBgn0033555	2R	10822399	10821676
FBgn0040236	X	9283117	9275318
FBgn0051176	3R	21719660	21672303
FBgn0034392	2R	18796678	18794618
FBgn0032407	2L	12095250	12091822
FBgn0033875	2R	13841743	13840053
FBgn0266674	3R	21107972	21105046
FBgn0061361	2R	20643785	20642466
FBgn0264942	X	8920467	8919640
FBgn0014006	3R	19886030	19879719
FBgn0026060	X	6091471	6082709
FBgn0037163	3L	22461131	22458816
FBgn0037707	3R	9553747	9552034
FBgn0260635	3L	16051034	16038410
FBgn0032783	2L	19442727	19435850
FBgn0039026	3R	22794030	22750901
FBgn0053108	3R	23997544	23995659
FBgn0028663	3L	21541215	21539862
FBgn0035153	3L	685549	682885
FBgn0261797	3L	4825687	4807368
FBgn0036263	3L	12193688	12190696
FBgn0283469	X	17911097	17907692
FBgn0260396	3L	10623576	10623066
FBgn0013272	2R	22329416	22317662
FBgn0015527	X	21349843	21346503
FBgn0028916	2L	14345795	14334158
FBgn0085192	2L	11988801	11988270
FBgn0029914	X	6851884	6849770
FBgn0285969	2R	8231065	8230532
FBgn0035907	3L	8524866	8523742
FBgn0029157	3R	24944956	24938710
FBgn0032264	2L	10531778	10527572
FBgn0034933	2R	23939754	23937077
FBgn0015663	2L	3621573	3619097
FBgn0024807	X	21630148	21624796
FBgn0016070	3L	8997989	8990317
FBgn0033538	2R	10641807	10617662
FBgn0082942	2R	9096582	9096506
FBgn0259711	2R	21667594	21666687
FBgn0029935	X	7102300	7098578
FBgn0035844	3L	8151813	8141868
